LNG,LAT
2.9351158,39.6605473
3.1205777,39.8347728
3.1238635,42.2534456
2.96726,39.6612099
-15.64345,27.77843
-15.7119126,27.7846466
-15.7117389,27.7852927
-15.7119126,27.7846466
2.89518,39.76537
3.132926,39.8417793
2.8395377,39.6868754
2.6305308,39.6169244
-5.0426307,36.4669373
2.7340007,39.6224925
3.0051199,39.67969
2.8723629,39.7501201
3.0230837,39.7699912
2.949876238,39.668648424
2.9260366,39.7767906
-4.5147252,36.5977493
2.670616,39.78249
0.1712623,38.7676519
-0.0247941,38.6401262
0.2296347618,38.744321756
0.1511883,38.794253
2.1946395,41.394117
0.1496001093,38.695278694
0.0428055,38.6517661
0.2242978,38.741702
0.2123489,38.7476136
-0.0306192,38.6312297
3.0704132,41.8413806
3.0957694,42.079184
0.14538,38.79467
2.98765,41.8019
3.092548746,41.83674356
-1.553852405,37.806753027
3.0446622,41.8316008
0.0864334,38.714492917
-3.9327205,36.7361762
-3.96944,36.77695
2.1507753,41.3817073
0.218777,38.7401015
0.15611,38.70698
0.2050208,38.7507191
0.21361,38.73303
2.1694585,41.3880651
-0.23373,38.57639
0.0215951,38.6350313
3.0430475,41.8034262
0.1646107,38.7499079
0.2030606,38.7532659
0.1138389,38.8025847
0.14535,38.69484
3.203,41.96695
0.21387,38.75519
0.14731,38.79351
1.031429,41.0591949
3.16383,41.9783199
0.0934225,38.8231194
0.1976941,38.758294
0.201587,38.7470276
0.1454003,38.7483726
2.9996243,41.8172139
1.0369061,41.0618832
-3.7316013,36.7345897
0.2005788,38.7316764
0.2006,38.73142
0.1587899,38.7094
-107.8557037,37.9396823
-107.8557037,37.9396823
-107.8780397,37.9291168
-107.9330496,37.9716817
-107.8137569,37.936838
10.5000631,43.8450249
-2.3268764,51.3018445
1.2709294,38.9593602
5.206706268,43.845361132
4.302056,43.6443853
-3.0670484,47.6061664
-3.1178206,47.4802151
-1.609400842,43.425842076
5.22764388,43.915765578
-3.125741034,47.479805636
3.0459276,42.5596283
6.9092843,45.469375
3.0459276,42.5596283
6.5791997,45.2966066
-1.577663,48.856944
-2.6936037,48.4880601
-1.2065152,44.1961462
-2.1744049,47.2364396
-1.2195905,44.1810173
-1.5591492,43.4806213
-1.2963833,44.2095943
4.5915004,43.9738352
-1.2893786,44.21416
-4.95892,36.49937
-15.6473908,27.7816529
3.1299309,42.2491506
3.1305755,42.2522019
3.1294513,42.2445153
3.1096369,42.2498295
3.10747,42.25415
3.0619091,41.858928
3.023934141,41.833569323
3.0545014,41.8232248
3.0503331,41.8022262
2.9345574,41.7279207
2.9017653,41.7184508
2.8208838,41.7571342
2.8238746,41.7089122
2.8799335,41.7180646
1.7416654,41.2185312
1.0799861,41.0667025
1.037025,41.0633578
0.0335096,38.8595791
0.1852714,38.7740419
0.1829011,38.7713396
0.1654048,38.7567575
0.2200888,38.7332143
0.2202824,38.7397928
0.1136132,38.8027055
0.1051702,38.6995052
0.1674307,38.7153802
-0.005202023279,38.637522324
0.0712498,49.3379064
-3.118750018,47.48000549
-1.429806844,43.661119912
-1.5504131,43.4851824
-1.5854261,43.4336821
-1.587841035,43.443114373
6.900077846,45.454087421
6.900205534,45.453742603
6.909368351,45.471702692
6.272512035,45.237958149
-1.9392677,50.7310036
-116.5277376,33.8309757
6.6481913,43.3134598
8.644222797,42.412916822
6.6114674,43.3072174
6.5170937,43.2747518
5.4509756,43.7642382
7.256938,43.701007
6.5617622,43.1899148
9.3458835,41.6391655
6.5272041,43.2471035
5.3792235,43.929975
5.2289651,43.9138719
5.3792235,43.929975
6.524738,43.2723864
9.2799315,41.5904362
6.5332453,43.1758059
6.5212809,43.2726708
6.6533533,43.2305634
6.5648526,43.2021844
6.5997318,43.2611086
5.78904864,43.120043613
6.0211481,43.1781401
6.5218721,43.2501396
5.348874,43.8962607
5.6817359,43.1807098
6.4808948,43.1569031
6.519309642,43.171483309
6.5119834,43.1687714
6.669107823,43.417677977
9.2667425,41.6016767
7.0552202,46.3074193
7.2837281,46.1764819
13.4396283,47.4917662
7.056292,46.3068365
2.9497521,51.2437717
3.0021236,51.2558223
3.0069661,51.2607176
7.043177562,46.30507682
11.8959017,47.2953972
12.7873912,47.3046848
12.7873912,47.3046848
12.7873912,47.3046848
11.0032425,46.973899
11.0032425,46.973899
11.0032425,46.973899
11.0032425,46.973899
3.0273482,51.2766578
2.9642746,51.2488088
7.282879419,46.17632918
7.2846955,46.1758947
7.292085,46.176752
7.2770627,46.1768672
7.4585846,46.4574235
7.4585846,46.4574235
7.44157,46.4573381
7.4424967,46.4552811
7.858491,46.6833846
8.0432661,46.6245404
8.1862319,46.7261566
8.1862967,46.7261112
8.1862967,46.7261112
8.186581,46.7258575
7.924466,46.105296
7.7477557,46.0179792
7.7477557,46.0179792
7.7477557,46.0179792
7.7477557,46.0179792
7.7487067,46.0217457
7.750503,46.024215
7.7477567,46.0182635
7.6320293,46.3804942
7.5336631,46.2545117
7.5331115,46.2551023
7.5340884,46.2540968
7.5336631,46.2545117
7.5336631,46.2545117
8.0356319,46.3787499
-8.6680829,41.1649647
-72.7028579,40.8015031
29.1591881,66.1588136
29.1565936,66.1534621
34.06405,34.999912
29.1591881,66.1588136
29.2397517,66.1733925
29.2439996,66.1680584
29.2225337,66.1698789
8.071903966,48.252591425
34.0029481,35.0593906
13.5721449,54.4448554
13.5721449,54.4448554
13.5721449,54.4448554
29.1104295,66.1395415
12.6892052,53.5036153
12.6892052,53.5036153
12.6892052,53.5036153
12.6892052,53.5036153
12.6892052,53.5036153
8.3964746,46.8191459
8.3963985,46.81884
8.3959226,46.8192159
8.3959226,46.8192159
8.3955209,46.8189732
8.3959226,46.8192159
8.3962252,46.8188022
8.3964746,46.8191459
8.3962252,46.8188022
8.3964746,46.8191459
8.7758145,46.1536988
8.7758145,46.1536988
8.9221244,46.4572943
9.2678224,46.816139
9.2678224,46.816139
9.2678224,46.816139
9.8424319,46.4886468
9.8444997,46.5012648
9.8686002,46.5300742
27.8558734,68.8131878
1.4603869,38.9290042
11.4036939,44.0093877
11.3861501,43.7727476
11.3809626,43.7090688
10.860447,43.648335
-106.8042163,40.4622867
-80.7074287,32.1801846
-80.7135803,32.1825073
-0.159397,51.4627565
12.3287943,45.4358794
12.338316,45.4404929
12.3400986,45.4357106
12.3273712,45.4392001
-0.5709102,44.834735
7.0163927,43.5557234
-8.6120729,41.1520412
2.7937144,39.7092363
-0.1227763,51.5211654
2.7157866,39.7670693
-116.5027967,34.1047837
11.2551689,43.7703368
11.249742,43.7601404
11.2551919,43.7790742
11.2882304,43.7812928
11.2627114,43.7725422
11.2587336,43.7875413
11.2646413,43.7753351
11.2589283,43.7691866
11.260682,43.7706196
11.2644155,43.7648863
11.2591869,43.7759771
11.2534198,43.7674635
11.2444313,43.7683566
11.2183408,43.7925015
11.2504088,43.7669871
11.2606315,43.7862914
11.254497,43.7695409
11.2607441,43.7706223
-3.2056847,55.9548827
-118.471354463,34.130415313
2.8358126,39.6843163
24.7877691,67.8071637
24.8187658,67.8098561
24.8612748,67.8131551
24.8668186,67.8111294
24.8668186,67.8111294
24.8129272,67.8061337
24.8500326,67.8134907
28.816213,66.7423893
26.7891363,67.1978497
24.2546179,67.5492999
24.2500791,67.5495221
24.2591016,67.5288006
24.2639773,67.5303359
24.2646794,67.5305821
24.2672949,67.5464111
24.2681965,67.5456292
29.8409875,63.1548706
22.4129988,59.9239993
22.4125233,59.9240437
22.4129989,59.9239993
22.4129989,59.9239993
22.4129989,59.9239993
22.4125233,59.9240437
23.1468206,60.3946945
21.3367452,60.5613557
22.348709894,61.595893777
28.0481477,63.2693155
28.0366487,63.2847952
28.036981294,63.284872371
28.0414928,63.2929161
26.6829504,63.0106485
26.8060672,61.3047576
27.5233597,61.7832556
27.5509963,61.3951118
25.3059627,61.8895366
25.3064291,61.8897002
2.6242572,39.5606711
1.313779,38.888352
1.345436,38.899333
1.222162,38.896399
1.254452,38.931484
1.470006,38.918277
1.494529,39.07037
1.301181,38.863929
1.422633,39.086349
1.28142,38.947501
1.289651,38.879076
1.3180042,38.9071989
1.326355,38.879802
1.394528,38.981119
1.480204,38.985575
1.366085,38.909913
1.48363,38.986011
1.330121,38.881569
1.23078,38.94328
1.459191,38.967475
1.522143,39.019085
1.495348,38.942306
-117.1673515,32.7329829
-116.5244655,33.8480623
28.162301,36.4185398
8.0867226,43.9263184
8.0867226,43.9263184
20.64913978,37.845985914
10.7688679,45.7106311
9.1282525,45.9433908
8.0169877,43.8819491
25.012855053,35.407411598
24.7717144,61.9456499
25.2900633,61.8803006
24.9153909,62.3285391
24.9149797,62.3285442
25.571245388,63.082265964
28.245326052,64.745070113
27.6267086,65.620541
28.2682576,64.1378341
25.5199893,61.2473528
24.5248515,61.2437932
25.327079,65.4473455
26.7564415,64.3927883
24.1704543,67.5934788
24.1258461,67.5942886
24.1258461,67.5942886
1.403114,51.2356304
0.765852875,51.01370577
-4.9366265,50.5383462
-4.8722929,50.518713
-4.9386229,50.54012
-4.939915,50.5391711
-5.2017453,50.310468
-3.8370762,51.232229
-3.8306988,51.2304383
-4.2125343,51.0428234
-3.5825317,50.3515385
-4.2289684,51.1335256
0.2534609,51.1317873
-3.8898923,52.8044777
28.169062544,36.409768686
25.3133662,35.3316013
-2.9166457,52.5520305
-0.1373189,51.5122043
-0.1373073,51.512037
-0.1373073,51.512037
-0.1437802,51.5197425
-0.1373073,51.512037
-0.1373073,51.512037
-0.1373189,51.5122043
-0.1373073,51.512037
-0.1463281,51.5205318
-0.1373073,51.512037
-0.1373073,51.512037
-0.1373073,51.512037
-0.1373073,51.512037
-0.1373073,51.512037
-0.1373073,51.512037
-0.1373189,51.5122043
-0.1373073,51.512037
-0.1373073,51.512037
-0.1373073,51.512037
-0.1373073,51.512037
-0.1373073,51.512037
-0.1373073,51.512037
-0.1373073,51.512037
1.228201,38.92314
1.288081,38.882952
1.242798,38.941364
1.314083,38.87098
-0.1303629,51.5123278
-0.1303629,51.5123278
-0.1303629,51.5123278
-0.1303629,51.5123278
-0.1303512,51.5122563
-0.1305861,51.5120306
-0.1305861,51.5120306
-0.1305861,51.5120306
-0.1305861,51.5120306
-0.1305861,51.5120306
-0.1311037,51.5120732
-0.1311037,51.5120732
-0.1312281,51.5120652
-0.1405711,51.5185322
-0.1403506,51.5186841
-0.1403506,51.5186841
-0.1277968,51.5108988
-0.1277968,51.5108988
-0.1277968,51.5108988
-0.1277968,51.5108988
-0.1318788,51.5106797
-0.1318788,51.5106797
-0.1318788,51.5106797
-0.1869357,51.617416
10.9078477,44.0231305
8.7741218,40.9167124
12.7357213,41.8210569
11.4488374,43.4240612
10.5013254,43.8432133
10.9958,43.5122
10.8920518,43.8192634
10.9654549,43.5389242
10.214396,43.9112901
10.2940737,43.9207149
12.295666229,42.31640534
10.708058,43.1793586
10.95331,43.48116
10.618296,43.5717649
12.197380359,43.151252167
10.236991,43.8802107
11.3114108,43.4380124
10.1617483,43.977044
11.672531,43.5612092
12.6470734,43.7026377
10.958073761,43.564849378
13.0668179,45.6402425
11.3838652,46.6781936
11.3890014,43.4913301
10.9569857,43.5663115
11.9147008,46.7094811
11.2298284,43.7951795
12.4947848,41.9018833
11.5230074,43.8994532
10.2162693,43.9490174
13.0032223,46.1588544
11.5266981,43.8942817
11.999573,43.2610813
10.689855,43.918254
10.8572156,43.9039235
11.0529189,43.4793378
11.2614539,43.7681296
11.2614539,43.7681296
11.433843,43.8023
11.433843,43.8023
11.986577,43.276443
12.0260781,43.0078941
12.7106798,41.7583672
3.1240239,39.8532672
-116.3347388,34.2148331
-116.5529849,34.2225038
0.4810652,51.112247
-120.1780083,39.3224482
2.1601041,41.3836411
-117.2508003,32.7730128
1.242269,38.9394278
-0.07095380793,51.52082932
-1.1348177,54.1378573
-0.1311037,51.5120732
34.7693655,32.0659084
34.7493808,32.0464798
3.203035089,39.435167876
-117.2668079,33.2014032
-117.2508003,32.7730128
-117.0729954,32.7955044
-106.8135283,39.185556
14.809771,36.7190716
12.9047,37.99091
-8.585859,37.1884034
9.611781671,40.89203881
8.959751185,41.062981333
-8.105537,37.0796631
-8.57366056,37.1208004
5.5620938,59.8679882
7.3597947,58.5422935
7.3541283,58.5391047
10.319472,42.7697209
10.319472,42.7697209
6.5648561,61.2909572
15.2575741,36.9811951
4.7228997,52.5270853
4.6222298,52.6235553
3.838594,51.603042
3.838594,51.603042
4.1852447,51.5008269
4.1852447,51.5008269
4.1852447,51.5008269
4.1852447,51.5008269
4.1852447,51.5008269
2.2606168,48.8454808
2.2824121,48.8744814
2.2964663,48.8804621
2.3278393,48.8470715
2.3371943,48.8504917
2.3106409,48.8539166
2.3350481,48.8819737
-0.1442908681,51.438322058
-0.1879515,51.5160998
-0.07993,51.495092
-0.1320772,51.5430629
-0.1650373,51.4899976
-0.1563117,51.4909291
-0.0948968,51.5641241
-0.191925,51.473919
-0.2170377,51.4900627
-0.1500191,51.5180427
-0.2170178,51.5019697
-0.1190415,51.4709323
-118.3538423,34.1312179
17.240936,40.7864131
17.306138,40.9517981
17.3307751,40.7651807
17.3240211,40.8892314
17.2250584,40.8945943
17.1171189,40.9673601
17.4498748,40.6661633
17.2564576,40.8852678
17.2468273,40.7899592
17.357767582,40.857017816
17.2678746,40.7172391
17.5023308,40.6843757
17.187767,40.843228
17.207421647,40.951461674
17.21233064,40.944274943
16.5803414,40.6690238
17.203342404,40.841819141
17.315679122,40.849820653
17.3026997,40.9497318
17.190382286,40.954543765
2.7402842,39.7822283
0.6612495,52.0345143
-0.2127256,51.4992537
3.10858,39.85703
3.111499579,39.816587691
3.0749042,39.891685
1.3950906,38.9078035
11.8642916,43.4967522
11.855216742,43.504739808
33.90322351,34.973805134
0.2244441,38.734913
34.06405,34.999912
-8.519948608,37.128066945
0.16127,38.7446399
3.032301,39.734325
11.0977754,43.56207069
32.6076162,34.6837455
-4.894936,36.5091652
34.0641521,35.0007931
13.950193946,37.836582292
34.06405,34.999912
33.90197235,34.9758242
0.1776,38.7472
-4.448618,50.359161
7.283409,46.1812291
-4.630200526,50.347486776
-4.239076492,51.122055454
-4.783358,50.5588796
-5.132320996,50.200248067
0.5129954,51.0854111
1.101947149,52.836751338
34.0250696,35.0435776
-5.0134408,50.5093825
-4.971276998,50.523785171
-3.458087755,52.155038799
-3.4599661,52.1535611
-5.1161341,36.4333011
-3.862225841,52.753561424
-3.4632683,53.201155
-4.9103803,50.5248107
-3.744903566,52.564802075
-4.2165094,52.9672089
-4.610092454,52.857270326
-4.924015081,50.494672597
-4.6525182,52.825446
-4.660014665,50.565005693
-3.4992131,53.2130865
0.0603302,38.8026728
-3.504721,50.540605
0.6113755,51.036337
-4.623529,52.855936
-3.559801,50.464054
-8.585038554,37.154173446
6.536017,45.33203
6.786461,45.574767
1.3180042,38.9071989
11.2570066,43.7796637
-2.631397931,52.422524068
6.576274806,45.299001693
10.450788976,43.908896546
10.450788976,43.908896546
10.68187855,43.92168517
10.68187855,43.92168517
11.9851,43.2751
9.172906467,41.225399534
2.9547202,39.6923552
9.9129845,44.255811199
34.025009557,35.042141151
-4.9152464,36.5080882
11.0545926,43.4087703
0.1513799,38.69404
25.1838597,37.0926903
-2.171027533,55.510545296
-3.483346,50.9678046
34.03629463,35.034467033
34.03629463,35.034467033
34.03629463,35.034467033
34.03629463,35.034467033
5.0423105,61.041816
34.025151,35.0427671
34.0029481,35.0593906
4.9510057,61.2716885
34.0029481,35.0593906
34.0288837,35.0356204
34.0029481,35.0593906
25.393785117,36.469998162
24.6126577,35.392452
34.024694685,35.045013175
34.024308447,35.044767231
20.851576683,37.734538752
20.846281877,37.674690955
-2.5314857,43.1423102
5.764303,43.1421426
0.1074756,38.8283025
1.3940397,41.1357103
-5.0421551,36.4606098
6.3395375,43.1524091
-16.52089,28.38986
1.1082968,41.1216752
34.0003175,34.9985183
-4.9717786,36.5245124
10.536005885,43.331386915
3.1042442,42.2550679
11.1083093,43.4747569
34.0029481,35.0593906
-73.9949065,40.7199949
-117.2999874,33.0650808
-116.4475288,34.3281804
-74.3190855,41.8172367
-0.184735643,51.484256582
3.0162026,39.8771939
-122.4386841,37.7506044
-118.4677723,33.9950946
-121.4311532,43.8915061
-122.6898765,38.459983
-120.659777,35.578905
-121.4398378,43.8540626
-86.7515764,36.2014917
-116.2944534,33.6750505
-116.2581342,33.6394021
-116.244287977,33.692526156
-122.6633733,38.4838444
-117.1776076,32.7430561
-117.2419866,32.8046644
-120.073858,39.2287516
-106.0401846,39.4823659
-117.9327035,33.6196829
-121.0433446,44.1683578
1.4568354,38.9489468
-116.281685373,33.717775553
-15.6468301,27.7817982
3.1470324,39.8662811
14.2205362,58.4521731
-15.5946264,27.7376923
-15.5326529,28.0104305
-15.4053566,28.0221182
25.012855053,35.407411598
6.5648486,43.2023029
-3.6106746,36.7450573
29.0207872,66.0576283
-1.5689629,49.1941194
5.9597345,43.1221469
2.8431016,39.690513
3.132790139,39.84177732
-3.0872443,47.6322027
2.986157,39.759198
2.8725693,39.7474176
-3.7042506,36.7492299
2.93167,39.6566199
-4.3921695,57.364992
7.9684015,51.1131935
-5.1751625,36.4179508
-15.5734202,27.7495846
-1.6712897,43.3869819
0.153449,38.7441348
3.0308002,39.7691492
0.1191031,38.8167466
-4.5119732,36.606803
2.7997315,39.6919007
-4.964805,36.4970271
-15.64673,27.78691
0.1876958,38.7654671
0.0983392,38.8030899
27.8558734,68.8131878
3.0041234,51.2087398
0.1981682508,38.747977842
3.0037212,51.2604866
34.001106953,35.059700946
29.1352137,66.1722976
-15.5399302,27.9114876
12.089164284,43.334666509
33.983201,34.9888248
33.98347995,34.990055355
34.0244248,35.0416943
0.1404672,38.786256
2.1658333,41.3911918
-1.2878999,44.2154327
6.651789869,43.320325411
1.0306113,41.0609206
2.9368154,41.7234277
-5.0501699,36.47687
17.6493901,40.6928365
-2.0853124,51.8936487
-1.893071,51.1680418
-118.454444,34.0896082
-72.313382669,40.901023926
1.4504712,38.9673324
1.2589773,38.872293
1.2497293,38.941445
1.5055057,39.1006389
1.5370683,39.068551
2.63518,39.700452
2.650933,39.758323
2.696231,39.792683
2.66694,39.777368
-6.2291837,53.3483482
11.5547114,48.136307
11.5547114,48.136307
4.9098887,52.3651297
4.9098887,52.3651297
4.9098887,52.3651297
4.9098887,52.3651297
4.9098887,52.3651297
-0.0750558,51.5501303
-0.0750558,51.5501303
-0.0750558,51.5501303
-0.0796105,51.499008
-0.0796105,51.499008
-0.0796105,51.499008
-0.08016839948,51.497859197
-0.08018985715,51.497899272
-0.0796105,51.499008
-0.09534655449,51.510888636
-0.0960332,51.5107818
-0.0960332,51.5107818
-0.0960332,51.5107818
-3.2055212,55.9524343
-3.2055212,55.9524343
-3.2055212,55.9524343
-3.205263708,55.952149979
-3.2055212,55.9524343
-3.2055212,55.9524343
-0.0708742,51.514599
-0.0708742,51.514599
-0.1228368,51.5144917
-0.1228368,51.5144917
-0.1228368,51.5144917
-2.2386166,53.475743
-2.2386166,53.475743
-2.2386166,53.475743
-2.2386166,53.475743
-2.2386166,53.475743
-2.2385464,53.4757977
-2.2385464,53.4757977
-6.2639924,53.3466736
4.9098887,52.3651297
-6.2639924,53.3466736
-6.2639924,53.3466736
-6.2639924,53.3466736
-6.2291837,53.3483482
4.9098887,52.3651297
4.9098887,52.3651297
4.9098887,52.3651297
-0.0708742,51.514599
-0.0708742,51.514599
-0.0708742,51.514599
-6.2639924,53.3466736
-6.2291837,53.3483482
4.9098887,52.3651297
3.2290685,39.3713572
-0.1341099,51.5186156
-117.2727567,32.9864398
9.4175555,41.2560561
-2.9558589,54.335099
-117.2476324,32.8589862
-111.9576287,33.5211029
-86.2256756,30.3462683
0.031975,51.5117162
-0.1870391,51.4852552
-86.7515764,36.2014917
-86.7515764,36.2014917
-111.9194123,33.4942336
-0.1910052,51.4958263
-117.2534427,32.8299719
-117.273879,32.8356179
-118.7728391,34.0297469
-118.6172208,34.0374223
-117.933934,33.616926
-117.9335387,33.6189047
-117.6303284,33.4306936
-117.9043262,33.6032882
-117.9383326,33.619072
-117.90155,33.603422
-117.2602861,32.8509017
-117.25299,32.776513
-117.310961,33.08151
-118.9667145,34.0550106
12.8158639,38.0440351
5.2341784,61.5044547
34.0585638,35.0088377
-15.5745712,27.752235
-1.6573586,43.3972921
11.1738561,47.390071
11.1743322,47.3899272
2.9967444,51.2606125
2.9935696,51.251984
2.9642746,51.2488088
7.315763852,46.179822311
7.2903185,46.1845873
7.2893625,46.1825685
7.278623,46.1749616
7.2828419,46.1786557
7.679108,46.504972
8.1861796,46.7266269
8.1861796,46.7266269
7.752761,46.026196
7.7431793,46.0169662
7.7450351,46.0194033
7.7445825,46.0207867
7.7415707,46.0167778
7.7523613,46.0262628
7.841054,46.198668
8.0619293,46.3890296
8.4200763,46.9875436
8.5894101,46.6399261
8.5894101,46.6399261
8.5894101,46.6399261
8.5894101,46.6399261
8.823281598,46.185288688
9.8594766,46.5098156
9.1769527,47.1476943
-0.4810937,38.6987066
1.480516,38.975443
0.1525769,38.7444042
0.1812361,38.7848307
0.2281,38.74151
0.2308582959,38.73504126
0.1576799,38.70387
24.8278247,67.8097082
24.8137037,67.8052115
28.090665648,66.011285659
29.8120497,63.1177442
29.5840648,62.3137635
27.3330242,60.5087685
28.8966397,61.4382832
28.8911447,61.4406281
26.9196236,61.0130639
22.4121116,59.9240292
22.4121116,59.9240292
23.646248852,60.594394426
29.1548349,61.7265131
28.2710072,64.1351099
28.2484359,64.135622
28.2365975,64.1286038
25.5199892,61.2473528
24.8038898,61.2592569
26.2999769,61.4427373
26.3057395,61.4440444
24.0887366,61.9598886
24.1258461,67.5942886
24.1601634,67.6002561
24.1258461,67.5942886
-3.1107733,47.4747356
-3.0780289,47.5702935
-1.5552619,43.4855662
-1.5554959,43.4811319
6.9718904,45.451318
6.9709015,45.4556106
6.5320778,43.168452
6.5239749,43.2704133
6.6448127,43.3067782
6.7500331,43.4221988
-4.512845217,50.350098928
-3.274604,52.6924869
-4.4122594,53.3222708
-4.41228095,53.3224082
-4.189147962,53.180868975
24.6126577,35.392452
6.7091202,45.0771853
11.74246812,43.301372932
11.289964022,43.466763163
11.96226307,43.357899573
9.5727815,40.983289
14.844353279,36.832842031
4.0934132,51.8351695
3.981713,51.524244
3.981721047,51.524274039
3.981713,51.524244
3.979989,51.5208331
3.981713,51.524244
3.981713,51.524244
3.981713,51.524244
3.981713,51.524244
3.981713,51.524244
3.981713,51.524244
3.981713,51.524244
3.981713,51.524244
-16.856414,32.642790666
-17.220533566,32.763234547
-17.1111089,32.6893234
-80.1273234,25.7993205
-118.2702036,34.0869409
-122.4599266,37.4983378
-1.797236,50.7209836
1.3683018,38.9002147
1.5638828,39.0326061
1.44166,39.04289
1.2842887,38.8919063
1.4553799,38.98405
1.3180042,38.9071989
1.225188,38.9208476
1.4497745,39.04942
1.50464,39.02244
1.4842101,39.0322784
1.2275303,38.9069248
1.4765557,39.0313184
1.2842887,38.8919063
1.3257374,38.9866147
-118.4287691,34.1227393
-123.4321344,38.7087045
-116.4550621,34.191924
1.2842887,38.8919063
1.494944,39.071138
1.4274839,38.9581417
1.4338047,38.9893306
1.2313753,38.9291889
1.2463532,38.9312464
1.302072,39.0105867
11.502551348,43.391599919
3.077041874,39.912681195
24.1195546,35.4659876
24.20012727,35.360561377
20.5622841,38.1111015
24.1588529,35.4292175
3.0493442,39.8851086
3.010044248,39.881557531
20.5622841,38.1111015
3.005329312,39.850942066
20.7534937,38.0783334
3.0121421,39.8554305
20.566189396,38.090382842
3.0519232,39.8789832
20.567026246,38.089234448
20.564472783,38.089724206
24.136134101,35.510716667
-2.9681535,54.3163105
-2.9681535,54.3163105
-2.9681535,54.3163105
15.104039079,36.755208022
12.663061719,38.087251036
15.222762271,36.965245831
14.9318255,36.7125653
14.91254198,36.827099522
15.313427847,37.893449229
12.741994908,38.174576871
15.1756512,37.6347625
15.137382032,36.871273165
14.651107765,36.751638926
15.2084753,37.7052915
15.3127002,37.0072176
14.6257088,36.881247
14.99027268,36.696374703
15.223176252,36.965302046
15.1346492,36.8692398
15.065907862,36.926840893
20.5622841,38.1111015
20.5622841,38.1111015
20.5622841,38.1111015
20.5622841,38.1111015
1.293618,38.9410762
1.460273,38.9187734
1.4313744,38.9893839
1.482373196,38.998582723
1.2842887,38.8919063
1.4491489,38.949506
1.3048505,38.8637772
1.4083244,51.3299499
1.2388013,38.8911825
1.2199454,38.9085413
1.4628724,38.9191151
1.3937513,38.8913103
1.3180042,38.9071989
1.37725,38.9676944
1.2917561,38.8778045
1.26174,38.96297
1.4726745,38.9196298
1.2339449,38.9599932
1.396924,38.8911141
15.1175207,36.7420487
14.9899141,36.8037599
3.0181568,39.879773
3.088761,39.844366
3.0431894,39.8911389
3.042042,39.883528
2.9444413,39.85488
3.0014173,39.850651
3.0256843,39.852528
3.0100633,39.854242
3.0138302,39.8791242
2.963633,39.8661631
3.00041,39.750869
3.0158946,39.8907222
2.997943,39.769785
2.9960223,39.769937
-2.3197824,53.6582251
0.6404153,49.8328686
-2.0923887,51.834482
-0.7478079,52.9872208
2.7678022,39.6578226
3.1423648,39.8655347
3.1492038,39.8674619
3.005557318,39.678375276
2.7422676,39.7833973
2.95783,39.69389
2.7128576,39.7638043
2.64762,39.74739
3.148304055,39.857684332
2.92661562,39.731670881
2.6536742,39.7504818
2.6467653,39.7478856
2.6422416,39.7463569
11.75885174,43.53437486
12.22598581,42.68136034
12.38304563,42.78339588
10.77510394,43.65882938
11.82896722,43.09820938
11.9063934,43.26898833
11.97720276,42.84615641
12.4394214,42.9066591
11.9006696,42.4648181
12.34853289,42.83491037
11.39556352,43.51595163
13.66341366,43.21335366
13.0711555,43.5311737
11.99936895,42.99832004
12.32298973,42.86663396
12.50892451,42.75151387
11.86384336,43.9542277
12.28617424,42.64925324
11.73621274,43.50453785
11.95403531,42.88449245
11.67110107,43.19327614
10.85095558,43.46133842
12.067757,43.017201
12.7358,43.9651432
10.69614227,43.36789968
11.950793,42.9241235
12.0800374,43.02216024
11.32233037,43.45976466
13.50677539,43.50789173
11.57177941,43.60990176
11.91086434,42.95735464
11.70857798,44.21356396
10.3381509,43.883458
18.1706704,40.00877506
12.1043061,43.0352658
10.57279321,43.86832714
10.51296996,45.5318441
13.48627684,42.98184608
12.43554182,42.81824112
18.15774794,40.00164792
12.4065686,42.7819352
12.22264799,42.7027588
12.2872097,42.71670175
11.85119003,42.97805909
12.0401627,42.9283651
11.06798142,43.14344206
12.27637636,42.70817658
13.84425073,42.93876679
9.496735413,44.8950668
11.50961219,42.91425131
12.0637286,42.9376059
12.46085817,42.79646744
11.93334215,43.50611364
10.96902551,43.23157574
11.89587754,43.26422027
11.80396433,43.37062275
11.4042056,43.5127577
11.98445272,43.27878312
11.96396091,43.20798779
10.47020852,43.41089525
12.70142427,41.68115738
10.40432287,42.74735468
12.83722204,43.8226735
12.72754083,42.72347193
17.20050297,40.84873848
12.20619002,42.91416496
8.453652088,45.08897648
11.96502489,43.28992269
10.51538753,43.90168371
11.18302897,43.50748986
18.30263005,39.82064289
10.74975144,43.90390143
11.93168988,42.94643555
11.97478553,42.88454704
12.5879662,42.5905147
11.62605597,43.57910891
12.49534032,42.78238807
11.87690797,43.4354233
10.6619155,43.8393378
8.119891286,44.7465393
12.02351047,43.26983632
12.12130662,42.71884206
10.77223288,43.90261722
10.78610375,43.58653773
11.15939433,43.58403896
10.98990062,43.53796918
12.45995158,42.79663276
12.71919225,43.97122023
11.0006197,43.7624215
12.52553842,42.15294917
11.30640462,43.9677455
11.49482768,43.37653234
11.4177615,45.5440277
11.90676618,42.95120058
11.09367682,43.47094439
11.2638988,43.46779228
12.27088864,43.10900421
10.94475388,43.97714155
11.44339283,43.61373892
13.72986813,42.94484663
